ProjectName,Scenario,Watershed,WeppID,TopazID,Landuse,Soil,Length (m),Hillslope Area (ha),Runoff (mm),Lateral Flow (mm),Baseflow (mm),Soil Loss (kg/ha),Sediment Deposition (kg/ha),Sediment Yield (kg/ha),Width (m),Slope,LanduseDesc,SoilDesc,Particle Class 1 Fraction,Particle Class 2 Fraction,Particle Class 3 Fraction,Particle Class 4 Fraction,Particle Class 5 Fraction,Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (kg/ha),Solub..React..P..kg.ha.3.,Particulate.P..kg.ha.3.,Total.P..kg.ha.3.
kam_nt,No_Till,Kamiache_Creek,411,1822,203,68516,127.2792206,0.5,0.78,0,21.08,0,0,0,42.42640687,0.111962392,Barley Fallow Int Precip NT 1,"Calouse silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,412,1823,203,68590,42.42640687,0.2,2.15,0.05,17.55,0,0,0,42.42640687,0.07778,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,413,1832,203,68516,115.6016868,3.8,1.394736842,0.002631579,22.31052632,0,0,0,326.9848481,0.12800289,Barley Fallow Int Precip NT 1,"Calouse silt loam, 7 to 25 percent slopes (SIL)",0.048,0.398,0.335,0.176,0.043,0.5465,0,,,
kam_nt,No_Till,Kamiache_Creek,414,1833,203,68590,159.6404246,5.2,2.55,0.009615385,19.70769231,0,0,0,326.9848481,0.113281449,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,415,1842,203,68590,206.9914648,14.2,2.364788732,0.007746479,21.97957746,0,0,0,686.9848481,0.12107301,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.396,0.324,0.196,0.037,0.5402,0,,,
kam_nt,No_Till,Kamiache_Creek,416,1843,203,68590,94.32522446,6.5,2.46,0.015384615,19.48615385,0,0,0,686.9848481,0.114967661,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,417,1852,203,68590,109.766594,4.8,2.1125,0.010416667,21.94791667,0,0,0,434.5584412,0.083330035,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,418,1853,203,68590,93.19805153,4,2.125,0.0125,22.7,0,0,0,434.5584412,0.093065161,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,419,1861,203,68590,209.9073427,6.8,1.869117647,0.008823529,18.075,0,0,0,325.8580624,0.08380433,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,420,1862,203,68590,122.9012541,9.3,2.224731183,0.010752688,22.43978495,0,0,0,754.2640687,0.101135326,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,421,1863,203,68590,127.6741184,9.6,2.432291667,0.0125,23.07083333,0,0,0,754.2640687,0.11811075,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.396,0.324,0.196,0.037,0.5402,0,,,
kam_nt,No_Till,Kamiache_Creek,422,1871,203,68590,213.9051289,6.8,2.185294118,0.005882353,23.22352941,0,0,0,319.7679286,0.084836803,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,423,1872,203,68590,105.9004114,10.1,2.935643564,0.017821782,22.4039604,0,0,0,951.8376618,0.144384145,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,424,1873,203,68590,92.66286,8.8,2.294318182,0.018181818,23.27954545,0,0,0,951.8376618,0.132879894,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.396,0.324,0.196,0.037,0.5402,0,,,
kam_nt,No_Till,Kamiache_Creek,425,1882,203,68516,79.8571465,7.6,1.340789474,0.003947368,22.98026316,0,0,0,946.6904756,0.121141431,Barley Fallow Int Precip NT 1,"Calouse silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,426,1883,203,68590,147.3554489,13.9,3.253956835,0.01294964,19.68489209,0,0,0,946.6904756,0.148724569,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,427,1891,203,68590,214.0532466,5.1,2.094117647,0.005882353,23.36078431,0,0,0,239.6599949,0.083365697,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,428,1892,203,68590,20.58874503,0.4,2.025,0.05,20.7,0,0,0,174.8528137,0.0825,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,429,1893,203,68590,25.73593129,0.5,2.14,0.06,21.04,0,0,0,174.8528137,0.14378,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.396,0.324,0.196,0.037,0.5402,0,,,
kam_nt,No_Till,Kamiache_Creek,430,1902,203,68590,82.5,1,2.8,0.02,22.5,0,0,0,120,0.135970188,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.396,0.324,0.196,0.037,0.5402,0,,,
kam_nt,No_Till,Kamiache_Creek,431,1903,203,68590,97.5,1.2,2.625,0.025,22.05833333,0,0,0,120,0.183797003,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.396,0.324,0.196,0.037,0.5402,0,,,
kam_nt,No_Till,Kamiache_Creek,432,1911,203,68590,184.9563467,5.8,2.596551724,0.010344828,23.13275862,0,0,0,316.2908495,0.134239278,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.396,0.324,0.196,0.037,0.5402,0,,,
kam_nt,No_Till,Kamiache_Creek,433,1912,203,68590,130.0540957,5.5,2.889090909,0.012727273,22.42363636,0,0,0,422.1320344,0.114814716,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.396,0.324,0.196,0.037,0.5402,0,,,
kam_nt,No_Till,Kamiache_Creek,434,1913,203,68590,76.75323681,3.2,2.4,0.028125,23.396875,0,0,0,422.1320344,0.166768854,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.396,0.324,0.196,0.037,0.5402,0,,,
kam_nt,No_Till,Kamiache_Creek,435,1921,203,68590,195.3691586,5.2,2.163461538,0.007692308,23.36730769,0,0,0,267.1864914,0.10728563,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,436,1922,203,68590,22.53316572,0.5,2.16,0.06,20.88,0,0,0,199.7056275,0.144722432,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.396,0.324,0.196,0.037,0.5402,0,,,
kam_nt,No_Till,Kamiache_Creek,437,1923,203,68590,112.6658286,2.2,3.659090909,0.018181818,20.18181818,0,0,0,199.7056275,0.171578654,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,438,1932,203,68516,115.535869,3.1,0.84516129,0.003225806,19.43225806,0,0,0,264.8528137,0.079826822,Barley Fallow Int Precip NT 1,"Calouse silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,439,1933,203,68590,78.15661728,2.1,3.466666667,0.023809524,19.1047619,0,0,0,264.8528137,0.155864104,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,440,1942,203,68590,205.6110396,10.5,2.166666667,0.006666667,19.75333333,0,0,0,512.1320344,0.104290545,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,441,1943,203,68555,54.4781387,2.8,1.778571429,0.05,21.8,0,0,0,512.1320344,0.162765729,Barley Fallow Int Precip NT 1,Mondovi silt loam (SIL),0.034,0.535,0.238,0.133,0.06,0.6404,0,,,
kam_nt,No_Till,Kamiache_Creek,442,1951,203,68590,206.287937,6,2.92,0.006666667,19.94166667,0,0,0,292.3098698,0.109778445,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,443,1952,203,68516,119.5007728,5.5,1.078181818,0.003636364,19.90909091,0,0,0,459.411255,0.182680457,Barley Fallow Int Precip NT 1,"Calouse silt loam, 7 to 25 percent slopes (SIL)",0.048,0.398,0.335,0.176,0.043,0.5465,0,,,
kam_nt,No_Till,Kamiache_Creek,444,1953,203,68563,80.32019155,3.7,2.551351351,0.005405405,19.34594595,0,0,0,459.411255,0.161206753,Barley Fallow Int Precip NT 1,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.058,0.318,0.402,0.193,0.029,0.4966,0,,,
kam_nt,No_Till,Kamiache_Creek,445,1961,203,68590,198.1310259,5.3,2.113207547,0.016981132,20.53773585,0,0,0,268.004467,0.094922987,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,446,1962,203,68516,56.61904883,4,1.04,0.03,20.13,0,0,0,699.411255,0.147079242,Barley Fallow Int Precip NT 1,"Calouse silt loam, 7 to 25 percent slopes (SIL)",0.048,0.398,0.335,0.176,0.043,0.5465,0,,,
kam_nt,No_Till,Kamiache_Creek,447,1963,203,68570,167.2835534,11.7,2.933333333,0.002564103,19.44273504,0,0,0,699.411255,0.127399445,Barley Fallow Int Precip NT 1,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,448,1973,203,68590,450,2.7,3.37037037,0.003703704,19.38148148,0,0,0,60,0.118700416,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,449,1982,203,68516,69.78525097,3.9,1.030769231,0.023076923,20.05128205,0,0,0,554.5584412,0.129232552,Barley Fallow Int Precip NT 1,"Calouse silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,450,1983,203,68590,61.67068691,3.4,3.047058824,0.108823529,19.98823529,0,0,0,554.5584412,0.167309705,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,451,1991,203,68590,218.3499535,5.4,2.287037037,0.012962963,20.41111111,0,0,0,247.3094184,0.080750414,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,452,1992,203,68516,73.65105206,3.3,1.039393939,0.021212121,20.52121212,0,0,0,452.1320344,0.126487043,Barley Fallow Int Precip NT 1,"Calouse silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,453,1993,203,68590,27.86796564,1.3,2.530769231,0.169230769,19.60769231,0,0,0,452.1320344,0.1756,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,454,2001,203,68590,214.3191482,5.3,2.513207547,0.018867925,20.35283019,0,0,0,247.761343,0.11247812,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,455,2002,203,68590,32.73978921,0.6,1.966666667,0.066666667,21.18333333,0,0,0,192.4264069,0.070051072,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,456,2003,203,68590,79.51091666,1.5,3.473333333,0.106666667,20.15333333,0,0,0,192.4264069,0.215861086,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,457,2012,203,68590,119.4658952,5.1,1.950980392,0.029411765,20.34313725,0,0,0,429.411255,0.10166124,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,458,2013,203,68590,102.698752,4.4,2.897727273,0.054545455,20.20227273,0,0,0,429.411255,0.142068983,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,459,2021,203,68590,161.8540764,5.4,2.012962963,0.018518519,20.17592593,0,0,0,333.6338584,0.088558348,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,460,2022,203,68590,125.6447806,8.2,2.207317073,0.034146341,20.06097561,0,0,0,651.8376618,0.123009402,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,461,2023,203,68570,140.8326112,9.2,2.942391304,0.004347826,19.03586957,0,0,0,651.8376618,0.162185326,Barley Fallow Int Precip NT 1,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.058,0.318,0.402,0.193,0.029,0.4966,0,,,
kam_nt,No_Till,Kamiache_Creek,462,2031,203,68570,269.9123489,5.4,2.927777778,0.001851852,19.26111111,0,0,0,200.0649478,0.125796037,Barley Fallow Int Precip NT 1,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,463,2032,203,68590,74.55844123,0.5,2.7,0.04,21.8,0,0,0,72.42640687,0.12699338,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,464,2033,203,68590,49.70562748,0.4,2.45,0.125,17.95,0,0,0,72.42640687,0.18,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,465,2041,203,68590,213.7707197,5.4,2.781481481,0.009259259,19.84444444,0,0,0,252.6070927,0.144206514,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,466,2042,203,68590,71.45183951,2.1,2.538095238,0.023809524,19.51428571,0,0,0,289.7056275,0.135130581,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,467,2043,203,68590,142.903679,4.1,3.529268293,0.012195122,19.57560976,0,0,0,289.7056275,0.14355517,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,468,2051,203,68590,184.8236012,5.3,2.30754717,0.009433962,19.4509434,0.41509434,0,0.41509434,287.3009705,0.12327862,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.411,0.336,0.172,0.032,0.5608,0.232784906,,,
kam_nt,No_Till,Kamiache_Creek,469,2052,203,68590,68.82990642,4.2,1.528571429,0.04047619,16.86904762,0.142857143,0,0.142857143,614.5584412,0.159828992,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.418,0.342,0.16,0.03,0.5696,0.081371429,,,
kam_nt,No_Till,Kamiache_Creek,470,2053,203,68590,80.54563517,5,1.258,0.046,17.24,0.14,0,0.14,614.5584412,0.186799136,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.415,0.339,0.166,0.031,0.5657,0.079198,,,
kam_nt,No_Till,Kamiache_Creek,471,2072,203,68527,90,1.6,0.75,0,21.95,0.3125,0,0.3125,180,0.115374947,Barley Fallow Int Precip NT 1,"Covello silt loam, drained (SIL)",0.039,0.486,0.272,0.149,0.054,0.6066,0.1895625,,,
kam_nt,No_Till,Kamiache_Creek,472,2073,203,68527,60,1.1,0.581818182,0,19.6,0.272727273,0,0.272727273,180,0.030820701,Barley Fallow Int Precip NT 1,"Covello silt loam, drained (SIL)",0.039,0.486,0.272,0.149,0.054,0.6066,0.165436364,,,
kam_nt,No_Till,Kamiache_Creek,473,2081,203,68590,202.58928,5.2,2.332692308,0.019230769,20.36923077,0,0,0,257.6641765,0.102967108,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,474,2082,203,68590,117.8829232,20.9,1.454066986,0.015789474,21.25454545,0.138755981,0,0.138755981,1771.248917,0.146622284,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.418,0.342,0.16,0.03,0.5696,0.079035407,,,
kam_nt,No_Till,Kamiache_Creek,475,2083,203,68590,99.59074545,17.6,2.297727273,0.014204545,19.34715909,0.278409091,0,0.278409091,1771.248917,0.108928734,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.418,0.342,0.16,0.03,0.5696,0.158581818,,,
kam_nt,No_Till,Kamiache_Creek,476,2092,203,68516,139.4872943,6.5,0.68,0.001538462,22.23076923,0.276923077,0,0.276923077,464.5584412,0.096789834,Barley Fallow Int Precip NT 1,"Calouse silt loam, 7 to 25 percent slopes (SIL)",0.048,0.398,0.335,0.176,0.043,0.5465,0.151338462,,,
kam_nt,No_Till,Kamiache_Creek,477,2093,203,2651360,172.4217943,8,1.45625,0.00875,22.39625,0.3125,0,0.3125,464.5584412,0.11343451,Barley Fallow Int Precip NT 1,"Athena silt loam, 0 to 8 percent slopes (SIL)",0.049,0.416,0.34,0.164,0.031,0.567,0.1771875,,,
kam_nt,No_Till,Kamiache_Creek,478,2102,203,68590,99.55080268,7.6,1.272368421,0.009210526,21.36447368,0.263157895,0,0.263157895,759.411255,0.078943592,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.418,0.342,0.16,0.03,0.5696,0.149894737,,,
kam_nt,No_Till,Kamiache_Creek,479,2103,203,68590,105.4764457,8,2.2975,0.0175,19.15,0.15,0,0.15,759.411255,0.140645695,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.418,0.342,0.16,0.03,0.5696,0.08544,,,
kam_nt,No_Till,Kamiache_Creek,480,2112,203,68590,63.63961031,0.3,2,0.033333333,17.46666667,0,0,0,42.42640687,0.17678,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.418,0.342,0.16,0.03,0.5696,0,,,
kam_nt,No_Till,Kamiache_Creek,481,2121,203,68590,285.7433566,5.2,2.003846154,0.003846154,19.70961538,0,0,0,182.6814125,0.09232091,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,482,2122,203,68590,30,0.3,2.2,0.033333333,17.3,0,0,0,90,0.10842,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.418,0.342,0.16,0.03,0.5696,0,,,
kam_nt,No_Till,Kamiache_Creek,483,2123,203,68590,20,0.2,2.05,0.1,17.45,0,0,0,90,0.25,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.418,0.342,0.16,0.03,0.5696,0,,,
kam_nt,No_Till,Kamiache_Creek,484,2132,203,68590,143.4007815,6.8,1.954411765,0.023529412,20.00588235,0,0,0,476.9848481,0.110264663,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,485,2133,203,68590,50.94501449,2.4,2.383333333,0.125,20.16666667,0,0,0,476.9848481,0.180676985,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,486,2142,203,68590,80.11229933,1.3,2.092307692,0.053846154,19.12307692,0,0,0,157.2792206,0.149108444,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,487,2143,203,68590,11.44461419,0.2,2.15,0.35,17.85,0,0,0,157.2792206,0.12492,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,488,2151,203,68590,228.3418504,5.5,1.961818182,0.010909091,20.09272727,0,0,0,240.4289879,0.075578419,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,489,2152,203,68590,105.4415588,2.2,2.095454545,0.040909091,19.57272727,0,0,0,204.8528137,0.139191734,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,490,2153,203,68590,101.0481605,2.1,2.342857143,0.038095238,19.83809524,0,0,0,204.8528137,0.129210769,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,491,2161,203,68590,206.1093073,7.1,1.790140845,0.012676056,20.11549296,0,0,0,344.9625878,0.080662059,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,492,2162,203,68590,48.03142029,1.6,2.1125,0.0875,20.1125,0,0,0,337.2792206,0.154901728,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,493,2163,203,68590,56.036657,1.9,2.436842105,0.078947368,19.90526316,0,0,0,337.2792206,0.13720078,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,494,2171,203,68590,233.0640703,6.3,1.644444444,0.00952381,20.01111111,0,0,0,270.3119358,0.069444339,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,495,2172,203,68590,57.11417767,2.3,2.217391304,0.073913043,20.26086957,0,0,0,409.7056275,0.142402532,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,496,2173,203,68590,85.6712665,3.5,2.688571429,0.065714286,19.97714286,0,0,0,409.7056275,0.143316436,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,497,2181,203,68590,228.812171,8.6,1.809302326,0.012790698,19.83255814,0,0,0,373.6689339,0.091191626,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,498,2182,203,68590,75.58302415,4.6,2.032608696,0.058695652,19.7,0,0,0,607.2792206,0.151830342,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0,0,0,0,0,0,0,,,
kam_nt,No_Till,Kamiache_Creek,499,2183,203,68590,139.3098877,8.5,2.494117647,0.029411765,19.67529412,0.305882353,0,0.305882353,607.2792206,0.112770419,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.416,0.34,0.164,0.031,0.567,0.173435294,,,
kam_nt,No_Till,Kamiache_Creek,500,2192,203,2651360,140.1965238,4.4,2.068181818,0.006818182,21.97954545,0.25,0,0.25,314.5584412,0.053219167,Barley Fallow Int Precip NT 1,"Athena silt loam, 0 to 8 percent slopes (SIL)",0.049,0.418,0.342,0.16,0.03,0.5696,0.1424,,,
kam_nt,No_Till,Kamiache_Creek,501,2193,203,68590,125.8907561,4,1.845,0.02,22.19,19.825,0,19.825,314.5584412,0.186145917,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.396,0.324,0.196,0.037,0.5402,10.709465,,,
kam_nt,No_Till,Kamiache_Creek,502,2202,203,68590,256.6553506,11.3,2.089380531,0.005309735,19.26725664,0.769911504,0,0.769911504,441.8376618,0.106764265,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.048,0.404,0.33,0.183,0.035,0.551,0.424221239,,,
kam_nt,No_Till,Kamiache_Creek,503,2203,203,68590,195.5469338,8.6,2.123255814,0.012790698,22.3,6.034883721,0,6.034883721,441.8376618,0.126432932,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.397,0.324,0.195,0.037,0.5412,3.26607907,,,
kam_nt,No_Till,Kamiache_Creek,504,2211,203,68590,211.7445946,6.2,1.696774194,0.016129032,19.91129032,1.935483871,0,1.935483871,293.2778526,0.105704558,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.047,0.399,0.327,0.191,0.036,0.5441,1.053096774,,,
kam_nt,No_Till,Kamiache_Creek,505,2212,203,68590,77.348365,4.8,2.2375,0.022916667,18.95,0.145833333,0,0.145833333,616.6904756,0.133836465,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.418,0.342,0.16,0.03,0.5696,0.083066667,,,
kam_nt,No_Till,Kamiache_Creek,506,2213,203,68590,119.6710553,7.4,2.386486486,0.016216216,19.17972973,0.148648649,0,0.148648649,616.6904756,0.146347149,Barley Fallow Int Precip NT 1,"Athena silt loam, 7 to 25 percent slopes (SIL)",0.049,0.418,0.342,0.16,0.03,0.5696,0.08467027,,,
